"hub","site","date","species","bandNumber","bandCombo","encounterType"
"Springfield","WESCCATMA1",2015-05-21,"BCCH","2750-35030","Y/PK,A","band"
"Springfield","WESCCATMA1",2015-05-21,"HOWR","2750-35031","A,BU/R","band"
"Springfield","WESCCATMA1",2015-05-21,"HOWR","2750-35032","A,P/G","band"
"Springfield","WESCCATMA1",2015-05-21,"HOWR","2750-35034","Y,O/A","band"
"Springfield","HILLSALMA1",2015-05-22,"AMRO","1352-63534","O/A,P","band"
"Springfield","HILLSALMA1",2015-05-22,"BCCH","2720-99630","O/PK,A","band"
"Springfield","HILLSALMA1",2015-05-22,"GRCA","2651-43230","A,O/R","band"
"Springfield","HILLSALMA1",2015-05-22,"GRCA","2651-43228","A,PK/W","band"
"Springfield","HILLSALMA1",2015-05-22,"GRCA","2651-43229","BK,W/A","band"
"Springfield","HILLSALMA1",2015-05-22,"HOWR","2720-99629","A/P,BU","band"
"Springfield","KLOTBRUMA1",2015-05-22,"EAPH","2750-35035","G,G/A","band"
"Springfield","KLOTBRUMA1",2015-05-22,"EAPH","2750-35036","O,BK/A","band"
"Springfield","KLOTBRUMA1",2015-05-22,"GRCA","2651-17054","A,PK/BU","band"
"Springfield","KLOTBRUMA1",2015-05-22,"GRCA","2651-17056","O,G/A","band"
"Springfield","KLOTBRUMA1",2015-05-22,"GRCA","2651-17055","W/P,A","band"
"Springfield","KLOTBRUMA1",2015-05-22,"SOSP","2291-44236","A,Y/W","band"
"Springfield","KLOTBRUMA1",2015-05-22,"SOSP","2291-44235","P,A/O","band"
"Springfield","BAKENANMA1",2015-05-23,"BCCH","2750-35037","PK,W/A","band"
"Springfield","BAKENANMA1",2015-05-23,"BCCH","2750-35038","Y,O/A","band"
"Springfield","BAKENANMA1",2015-05-23,"GRCA","2561-17057","A,PK/G","band"
"Springfield","MALTELIMA1",2015-05-23,"AMRO","1352-63536","A,G/O","band"
"Springfield","MALTELIMA1",2015-05-23,"AMRO","1352-63537","A,PK/W","band"
"Springfield","MALTELIMA1",2015-05-23,"AMRO","1352-63535","A,BU/Y","band"
"Springfield","MALTELIMA1",2015-05-23,"BCCH","2720-99631","A,BK/PK","band"
"Springfield","MALTELIMA1",2015-05-23,"HOWR","2720-99632","P/A,BU","band"
"Springfield","MERIMARMA1",2015-05-24,"BCCH","2690-87789","W,A/O","resight-participant"
"Springfield","SLONSUSMA1",2015-05-24,"GRCA","2651-17059","BK/A,PK","band"
"Springfield","SLONSUSMA1",2015-05-24,"NOCA","2651-17058","O,Y/A","band"
"Springfield","BRIDNATMA1",2015-05-25,"BCCH","2720-99634","BU/A,O","band"
"Springfield","BRIDNATMA1",2015-05-25,"BCCH","2720-99600","P,W/A","recap"
"Springfield","BRIDNATMA1",2015-05-25,"CARW","2571-83118","R,A/R","band"
"Springfield","BRIDNATMA1",2015-05-25,"GRCA","2651-43234","O/A,R","band"
"Springfield","BRIDNATMA1",2015-05-25,"GRCA","2651-43233","P/G,A","band"
"Springfield","BRIDNATMA1",2015-05-25,"GRCA","2651-43232","PK,PK/A","band"
"Springfield","BRIDNATMA1",2015-05-25,"GRCA","2651-43231","W/A,Y","band"
"Springfield","BRIDNATMA1",2015-05-25,"HOWR","2720-99633","O/A,W","band"
"Springfield","BODKANNMA1",2015-05-26,"BCCH","2750-35041","A,PK/R","band"
"Springfield","BODKANNMA1",2015-05-26,"BCCH","2750-35040","P,O/A","band"
"Springfield","BODKANNMA1",2015-05-26,"BCCH","2750-35039","PK,A/G","band"
"Springfield","BODKANNMA1",2015-05-26,"BCCH","2750-35042","R,A/G","band"
"Springfield","BODKANNMA1",2015-05-26,"GRCA","2651-17060","A/PK,O","band"
"Springfield","BODKANNMA1",2015-05-26,"NOCA","2561-86644","Y,A,BK","recap"
"Springfield","BODKANNMA1",2015-05-26,"NOCA","2561-86644","Y/A,BK","recap"
"Springfield","BODKANNMA1",2015-05-26,"SOSP","2691-06105","A,R/G","recap"
"Springfield","BODKANNMA1",2015-05-26,"SOSP","2691-06106","Y/A,BK","recap"
"Springfield","HIGGBETMA1",2015-05-26,"BCCH","2720-99635","A,PK/BK","band"
"Springfield","HIGGBETMA1",2015-05-26,"GRCA","2651-17117","A,G/W","recap"
"Springfield","HIGGBETMA1",2015-05-26,"GRCA","2651-43235","A/Y,R","band"
"Springfield","HAZZANNMA1",2015-05-27,"AMRO","1352-63538","W/Y,A","band"
"Springfield","HAZZANNMA1",2015-05-27,"BCCH","2720-99636","P/A,R","band"
"Springfield","HAZZANNMA1",2015-05-27,"GRCA","2651-43236","Y/G,A","band"
"Springfield","BENNBILMA1",2015-05-28,"BCCH","2720-99640","A,W/PK","band"
"Springfield","BENNBILMA1",2015-05-28,"BCCH","2720-99641","A,G/O","band"
"Springfield","BENNBILMA1",2015-05-28,"BCCH","2720-99639","A
,PK/PK","band"
"Springfield","BENNBILMA1",2015-05-28,"BCCH","2720-99637","A/G,PK","band"
"Springfield","BENNBILMA1",2015-05-28,"BCCH","2730-27526","P/P,A","recap"
"Springfield","BENNBILMA1",2015-05-28,"BCCH","2720-99642","PK,BU/A","band"
"Springfield","BENNBILMA1",2015-05-28,"BCCH","2730-27525","W/W,A","recap"
"Springfield","BENNBILMA1",2015-05-28,"GRCA","2651-43238","A,PK/Y","band"
"Springfield","BENNBILMA1",2015-05-28,"GRCA","2651-43239","A/O,R","band"
"Springfield","BENNBILMA1",2015-05-28,"GRCA","2651-43242","A/PK,R
","band"
"Springfield","BENNBILMA1",2015-05-28,"GRCA","2651-43237","PK,BU/A","band"
"Springfield","BENNBILMA1",2015-05-28,"GRCA","2651-43241","PK/G,A","band"
"Springfield","BENNBILMA1",2015-05-28,"GRCA","2651-43240","W,O/A","band"
"Springfield","BENNBILMA1",2015-05-28,"HOWR","2720-99643","BK/R,A","band"
"Springfield","BENNBILMA1",2015-05-28,"HOWR","2720-99638","G/PK,A","band"
"Springfield","BENNBILMA1",2015-05-28,"NOCA","2651-17146","P/A,W","recap"
"Springfield","BENNBILMA1",2015-05-28,"SOSP","2571-83119","A,PK/W","band"
"Springfield","BENNBILMA1",2015-05-28,"SOSP","2571-83120","G/PK,A","band"
"Springfield",NA,2015-05-28,"SOSP","2291-44238","BU,Y/A","band"
"Springfield",NA,2015-05-28,"SOSP","2291-44237","O/R,A","band"
"Springfield","HODGBENMA1",2015-05-29,"BCCH","2720-99524","O,A/W","recap"
"Springfield","HODGBENMA1",2015-05-29,"BCCH","2720-99524","O,W/A","recap"
"Springfield","HODGBENMA1",2015-05-29,"BCCH","2750-35044","PK/A,G","band"
"Springfield","HODGBENMA1",2015-05-29,"GRCA","2651-17062","A/PK,G","band"
"Springfield","HODGBENMA1",2015-05-29,"GRCA","2651-17061","PK,O/A","band"
"Springfield","HODGBENMA1",2015-05-29,"HOWR","2750-35043","A,BU/G","band"
"Springfield","KINGGEOMA1",2015-05-29,"AMRO","1352-63539","A,BK/PK","band"
"Springfield","KINGGEOMA1",2015-05-29,"AMRO","1352-63540","G/W,A","band"
"Springfield","KINGGEOMA1",2015-05-29,"GRCA","2651-43244","A,BK/G","band"
"Springfield","KINGGEOMA1",2015-05-29,"GRCA","2651-43243","Y,A/P","band"
"Springfield","KINGGEOMA1",2015-05-29,"HOWR","2720-99646","O/PK,A","band"
"Springfield","KINGGEOMA1",2015-05-29,"HOWR","2720-99644","R,A/BU","band"
"Springfield","KINGGEOMA1",2015-05-29,"HOWR","2720-99645","Y/G,A","band"
"Springfield","KINGGEOMA1",2015-05-29,"NOCA","2651-43245","BU,A/W","band"
"Springfield","KINGGEOMA1",2015-05-29,"RBWO","1352-63541","-,A","band"
"Springfield","KINGGEOMA1",2015-05-29,"RBWO","1352-63542","-,A","band"
"Springfield",NA,2015-05-30,"BCCH","2750-35099","Y,PK/A","band"
"Springfield",NA,2015-05-30,"GRCA","2651-17066","A/Y,BU","band"
"Springfield",NA,2015-05-30,"GRCA","2651-17067","A/Y,PK","band"
"Springfield",NA,2015-05-30,"GRCA","2651-17063","BK,A/P","band"
"Springfield",NA,2015-05-30,"GRCA","2651-17065","R,A/G","band"
"Springfield",NA,2015-05-30,"GRCA","2651-17064","W,BU/A","band"
"Springfield",NA,2015-05-30,"SOSP","2291-44239","R,W/A","band"
"Springfield","ROSNEDWMA1",2015-06-01,"AMRO","1352-63543","P/G,A","band"
"Springfield",NA,2015-06-02,"BCCH","2750-35045","A,BU/O","band"
"Springfield",NA,2015-06-02,"GRCA","2651-17070","A/BU,R","band"
"Springfield",NA,2015-06-02,"GRCA","2651-17068","BK/PK,A","band"
"Springfield",NA,2015-06-02,"GRCA","2651-17069","G,PK/A","band"
"Springfield",NA,2015-06-02,"GRCA","2651-17072","G,A/Y","band"
"Springfield",NA,2015-06-02,"NOCA","2651-17071","W/Y,A","band"
"Springfield","FORDSUSMA1",2015-06-03,"HOWR","2720-99648","A/G,W","band"
"Springfield","FORDSUSMA1",2015-06-03,"HOWR","2720-99650","A/O,BK","band"
"Springfield","FORDSUSMA1",2015-06-03,"HOWR","2720-99647","BU/A,O","band"
"Springfield","FORDSUSMA1",2015-06-03,"HOWR","2720-99649","P/A,BU","band"
"Springfield","FORDSUSMA1",2015-06-03,"SOSP","2571-83121","A,Y/R","band"
"Springfield","FORDSUSMA1",2015-06-03,"SOSP","2571-83122","BU/A,BU","band"
"Springfield","PRANSABMA1",2015-06-03,"GRCA","2651-17075","A,BU/PK","band"
"Springfield","PRANSABMA1",2015-06-03,"GRCA","2651-17074","PK/A,O","band"
"Springfield","PRANSABMA1",2015-06-03,"GRCA","2641-85634","R,P/A","recap"
"Springfield","PRANSABMA1",2015-06-03,"GRCA","2651-17073","W/PK,A","band"
"Springfield","PRANSABMA1",2015-06-03,"HOWR","2750-35046","W/O,A","band"
"Springfield","PRANSABMA1",2015-06-03,"SOSP","2291-44240","A,R/W","band"
"Springfield","HAZZANNMA1",2015-06-04,"BCCH","2720-99636","P/A,R","resight-participant"
"Springfield","LAPPHENMA1",2015-06-04,"HOWR","2720-99652","BU,A/BK","band"
"Springfield","LAPPHENMA1",2015-06-04,"HOWR","2720-99652","A,P/BK","band"
"Springfield",NA,2015-06-04,"BCCH","2570-35047","PK,A/W","band"
"Springfield",NA,2015-06-04,"GRCA","2651-17076","R/AO","band"
"Springfield",NA,2015-06-04,"HOWR","2570-35048","O,BU/A","band"
"Springfield","GAIEMELMA1",2015-06-05,"GRCA","2651-17078","PK/A,G","band"
"Springfield","GAIEMELMA1",2015-06-05,"HOWR","2750-35049","BU,Y/A","band"
"Springfield","GAIEMELMA1",2015-06-05,"HOWR","2750-35098","O/BU,A","band"
"Springfield","GAIEMELMA1",2015-06-05,"NOCA","2651-17077","A,R/W","band"
"Springfield","GAIEMELMA1",2015-06-05,"SOSP","2291-44241","P,A/W","band"
"Springfield","JAKUSTEMA1",2015-06-05,"BCCH","2720-99653","A,BU/Y","band"
"Springfield","JAKUSTEMA1",2015-06-05,"BCCH","2720-99652","BU,A/BK","band"
"Springfield","JAKUSTEMA1",2015-06-05,"CARW","2571-83123","G,P/A","band"
"Springfield","JAKUSTEMA1",2015-06-05,"GRCA","2651-43246","P,A/BU","band"
"Springfield","JAKUSTEMA1",2015-06-05,"BCCH","2720-99652","A,P/BK","band"
"Springfield","DELUBILMA1",2015-06-06,"AMRO","1352-63545","A,P/PK","band"
"Springfield","DELUBILMA1",2015-06-06,"AMRO","1352-63544","BU,BU/A","band"
"Springfield","DELUBILMA1",2015-06-06,"AMRO","1352-63546","W/A,R","band"
"Springfield","DELUBILMA1",2015-06-06,"BCCH","2720-99655","A,G/BK","band"
"Springfield","DELUBILMA1",2015-06-06,"BCCH","2720-99654","BU/P,A","band"
"Springfield","DELUBILMA1",2015-06-06,"BCCH","2720-99657","W,O/A","band"
"Springfield","DELUBILMA1",2015-06-06,"GRCA","2651-43249","A,R/BK","band"
"Springfield","DELUBILMA1",2015-06-06,"GRCA","2651-43248","A,P/W","band"
"Springfield","DELUBILMA1",2015-06-06,"GRCA","2651-43247","A,G/O","band"
"Springfield","DELUBILMA1",2015-06-06,"GRCA","2651-43250","P/A,BU","band"
"Springfield","DELUBILMA1",2015-06-06,"HOWR","2720-99656","BU/P,A","band"
"Springfield","DELUBILMA1",2015-06-06,"NOCA","2651-43251","Y,A/Y","band"
"Springfield","VALLMEGMA1",2015-06-07,"BCCH","2750-35050","PK,O/A","band"
"Springfield","VALLMEGMA1",2015-06-07,"SOSP","2291-44242","BU,A/R","band"
"Springfield","GRIFRACMA1",2015-06-08,"GRCA","2641-85630","O/R,A","resight-participant"
"Springfield","HALLJENMA1",2015-06-08,"SOSP","2571-83125","A/BU,W","band"
"Springfield","HALLJENMA1",2015-06-08,"SOSP","2571-83127","A/O,PK","band"
"Springfield","HALLJENMA1",2015-06-08,"SOSP","2571-83126","PK,Y/A","band"
"Springfield","HALLJENMA1",2015-06-08,"SOSP","2571-83124","PK/G,A","band"
"Springfield","HALLJENMA1",2015-06-08,"SOSP","2691-06128","W,A/O","recap"
"Springfield",NA,2015-06-08,"AMRO","1212-27604","O/BU,A","band"
"Springfield",NA,2015-06-08,"GRCA","2651-17079","W,PK/A","band"
"Springfield","GRIFRACMA1",2015-06-09,"NOCA","1891-11072","A/P,R","resight-participant"
"Springfield","ZEPHPATMA1",2015-06-09,"BCCH","2720-99658","W/A,R","band"
"Springfield","ZEPHPATMA1",2015-06-09,"NOCA","2651-43252","A,BU/O","band"
"Springfield","MARTJUAMA1",2015-06-10,"GRCA","2651-43254","PK/P,A","band"
"Springfield","MARTJUAMA1",2015-06-10,"GRCA","2651-43253","W/A,R","band"
"Springfield","SHEAMARMA1",2015-06-10,"GRCA","2651-17080","R/AY","band"
"Springfield","SHEAMARMA1",2015-06-10,"GRCA","2651-17081","W/A,PK","band"
"Springfield","SHEAMARMA1",2015-06-10,"HOWR","2750-35051","O,G/A","band"
"Springfield","CALLEVEMA1",2015-06-11,"GRCA","2651-17082","PK,A/W","band"
"Springfield","CALLEVEMA1",2015-06-11,"HOWR","2750-35052","A,O/O","band"
"Springfield","CALLEVEMA1",2015-06-11,"NOMO","1212-27605","R/ABU","band"
"Springfield","CALLEVEMA1",2015-06-11,"SOSP","2291-44243","G,W/A","band"
"Springfield","CALLEVEMA1",2015-06-11,"BCCH","270-35053",NA,"band"
"Springfield","THERLARMA1",2015-06-11,"BCCH","2720-99660","BU,BU/A","band"
"Springfield","THERLARMA1",2015-06-11,"GRCA","2651-43257","A,Y/PK","band"
"Springfield","THERLARMA1",2015-06-11,"GRCA","2651-43256","BK/A,G","band"
"Springfield","THERLARMA1",2015-06-11,"GRCA","2651-43259","O,A/BU","band"
"Springfield","THERLARMA1",2015-06-11,"GRCA","2651-43255","W,A/P","band"
"Springfield","THERLARMA1",2015-06-11,"HOWR","2720-99659","BU/A,Y","band"
"Springfield","THERLARMA1",2015-06-11,"NOCA","2651-43258","BU/A,P","band"
"Springfield","THERLARMA1",2015-06-11,"SOSP","2571-83128","G,O/A","band"
"Springfield","GRIFRACMA1",2015-06-12,"NOMO","1352-63516","A,BK/Y","resight-participant"
"Springfield","LATHJANMA1",2015-06-12,"AMRO","1352-63547","Y,Y/A","band"
"Springfield","LATHJANMA1",2015-06-12,"GRCA","2651-43261","A,W/BU","band"
"Springfield","LATHJANMA1",2015-06-12,"HOWR","2720-99661","Y,G/A","band"
"Springfield","LATHJANMA1",2015-06-12,"NOCA","2651-43260","O/O,A","band"
"Springfield","GRIFRACMA1",2015-06-13,"NOMO","1212-36664","O/BU,A","resight-participant"
"Springfield","GRIFRACMA1",2015-06-13,"NOMO","1212-36664","O/P,A","resight-participant"
"Springfield","MERIMARMA1",2015-06-13,"AMRO","1352-63548","BK/R,A","band"
"Springfield","MERIMARMA1",2015-06-13,"AMRO","1352-63549","BU,A/Y","band"
"Springfield","MERIMARMA1",2015-06-13,"BCCH","2720-99662","BK/PK,A","band"
"Springfield","MERIMARMA1",2015-06-13,"BCCH","2720-99663","BU/A,PK","band"
"Springfield","MERIMARMA1",2015-06-13,"BCCH","2690-87794","O/R,A","recap"
"Springfield","MERIMARMA1",2015-06-13,"BCCH","2720-99664","PK/G,A","band"
"Springfield","MERIMARMA1",2015-06-13,"BCCH","2690-87789","W,A/O","recap"
"Springfield","MERIMARMA1",2015-06-13,"BCCH","2720-99665","Y,A/PK","band"
"Springfield","MERIMARMA1",2015-06-13,"CARW","2571-83129","BK,P/A","band"
"Springfield","MERIMARMA1",2015-06-13,"GRCA","2651-43262","A/G,PK","band"
"Springfield","MERIMARMA1",2015-06-13,"GRCA","2651-43264","P/A,R","band"
"Springfield","MERIMARMA1",2015-06-13,"GRCA","2651-43263","PK/A,BK","band"
"Springfield","PAGEALLMA1",2015-06-13,"BCCH","2750-35055","A/Y,P","band"
"Springfield","PAGEALLMA1",2015-06-13,"BCCH","2750-35054","PK/R,A","band"
"Springfield","PAGEALLMA1",2015-06-13,"GRCA","2651-17085","G,A/R","band"
"Springfield","PAGEALLMA1",2015-06-13,"GRCA","2651-17083","G/A,PK","band"
"Springfield","PAGEALLMA1",2015-06-13,"GRCA","2651-17084","O,A/Y","band"
"Springfield","PAGEALLMA1",2015-06-13,"HOWR","2750-35056","O/A,BU","band"
"Springfield","PAGEALLMA1",2015-06-13,"SOSP","2291-44244","A/P,O","band"
"Springfield","GRIFRACMA1",2015-06-14,"GRCA","2641-85632","BK/A,P","resight-participant"
"Springfield","TOSCPAMMA1",2015-06-14,"GRCA","2651-17087","A,G/PK","band"
"Springfield","TOSCPAMMA1",2015-06-14,"GRCA","2651-17086","O,PK/A","band"
"Springfield","TOSCPAMMA1",2015-06-14,"SOSP","2291-44245","O,BU/A","band"
"Springfield","TOSCPAMMA1",2015-06-14,"SOSP","2371-04377","Y,G/A","recap"
"Springfield","WILDSIEMA1",2015-06-14,"BCCH","2720-99667","A,PK/W","band"
"Springfield","WILDSIEMA1",2015-06-14,"EAPH","2720-99666","P/A,P","band"
"Springfield","WILDSIEMA1",2015-06-14,"GRCA","2651-43265","O/G,A","band"
"Springfield","CLARBRYMA1",2015-06-16,"AMRO","1352-63551","BU,A/BK","band"
"Springfield","CLARBRYMA1",2015-06-16,"AMRO","1352-63550","Y,R/A","band"
"Springfield","CLARBRYMA1",2015-06-16,"BCCH","2720-99669","Y,A/R","band"
"Springfield","CLARBRYMA1",2015-06-16,"HOWR","2720-99668","A/Y,O","band"
"Springfield","CLARBRYMA1",2015-06-16,"HOWR","2720-99670","P,G/A","band"
"Springfield",NA,2015-06-16,"AMRO","1212-27606","BK/Y,A","band"
"Springfield",NA,2015-06-16,"BCCH","2750-35059","A/Y,PK","band"
"Springfield",NA,2015-06-16,"BCCH","2750-35057","G,A/PK","band"
"Springfield",NA,2015-06-16,"BCCH","2750-35058","W/PK,A","band"
"Springfield",NA,2015-06-16,"GRCA","2651-17090","A/BU,PK","band"
"Springfield",NA,2015-06-16,"GRCA","2651-17089","A/G,BU","band"
"Springfield",NA,2015-06-16,"GRCA","2651-17088","PK/O,A","band"
"Springfield","DOYLPHIMA1",2015-06-17,"BCCH","2720-99671","A/Y,BK","band"
"Springfield","DOYLPHIMA1",2015-06-17,"GRCA","2651-43268","BU,A/P","band"
"Springfield","DOYLPHIMA1",2015-06-17,"GRCA","2651-43267","G,A/W","band"
"Springfield","DOYLPHIMA1",2015-06-17,"GRCA","2651-43266","O/A,BK","band"
"Springfield","DOYLPHIMA1",2015-06-17,"RBWO","1352-63552","-,-","band"
"Springfield","DOYLPHIMA1",2015-06-17,"RBWO","1352-63553","-,-","band"
"Springfield","SINIKRIMA1",2015-06-17,"AMRO","1212-27607","BU,G/A","band"
"Springfield","SINIKRIMA1",2015-06-17,"AMRO","1212-27608","PK/A,G","band"
"Springfield","SINIKRIMA1",2015-06-17,"GRCA","2651-17092","BU/A,PK","band"
"Springfield","SINIKRIMA1",2015-06-17,"GRCA","2651-17091","R/PK,A","band"
"Springfield","SINIKRIMA1",2015-06-17,"HOWR","2750-35061","A,Y/O","band"
"Springfield","SINIKRIMA1",2015-06-17,"HOWR","2750-35060","BU/G,A","band"
"Springfield","KINGDAVMA1",2015-06-18,"AMRO","1212-27609","BU,Y/A","band"
"Springfield","KINGDAVMA1",2015-06-18,"GRCA","2651-17093","G,A/PK","band"
"Springfield","KINGDAVMA1",2015-06-18,"HOWR","2750-35062","A,R/BU","band"
"Springfield","KINGDAVMA1",2015-06-18,"HOWR","2750-35063","P/A,G","band"
"Springfield","KINGDAVMA1",2015-06-18,"HOWR","2750-35064","P/W,A","band"
"Springfield","ZIMMBOBMA1",2015-06-18,"AMRO","1352-63554","A/Y,O","band"
"Springfield","ZIMMBOBMA1",2015-06-18,"AMRO","1352-63556","P,G/A","band"
"Springfield","ZIMMBOBMA1",2015-06-18,"EAPH","2720-99672","W/G,A","band"
"Springfield","ZIMMBOBMA1",2015-06-18,"EAPH","2720-99673","Y/A,R","band"
"Springfield","ZIMMBOBMA1",2015-06-18,"NOMO","1352-63555","A,W/R","band"
"Springfield","MURPELEMA1",2015-06-19,"AMRO","1352-63557","G/BU,A","band"
"Springfield","MURPELEMA1",2015-06-19,"BCCH","2720-99679","Y,R/A","band"
"Springfield","MURPELEMA1",2015-06-19,"EAPH","2720-99676","A/R,R","band"
"Springfield","MURPELEMA1",2015-06-19,"EAPH","2720-99675","BU/A,Y","band"
"Springfield","MURPELEMA1",2015-06-19,"GRCA","2651-43269","Y/A,W","band"
"Springfield","MURPELEMA1",2015-06-19,"HOWR","2720-99677","A,W/P","band"
"Springfield","MURPELEMA1",2015-06-19,"HOWR","2720-99678","BU,BU/A","band"
"Springfield","MURPELEMA1",2015-06-19,"HOWR","2720-99674","Y,R/A","band"
"Springfield","BURNNIKMA1",2015-06-20,"BCCH","2690-87766","BK,A/Y","recap"
"Springfield","BURNNIKMA1",2015-06-20,"BCCH","2750-35065","O,PK/A","band"
"Springfield","BURNNIKMA1",2015-06-20,"BCCH","2730-27576","W,A/BK","recap"
"Springfield","BURNNIKMA1",2015-06-20,"CARW","1291-44246","PK/A,G","band"
"Springfield","BURNNIKMA1",2015-06-20,"GRCA","2651-17094","A,R/PK","band"
"Springfield","BURNNIKMA1",2015-06-20,"RBWO","1212-27610","-,A","band"
"Springfield","MATUKEVMA1",2015-06-20,"AMRO","1352-63558","A/Y,W","band"
"Springfield","MATUKEVMA1",2015-06-20,"BCCH","2720-99681","O,O/A","band"
"Springfield","MATUKEVMA1",2015-06-20,"BCCH","2720-99682","W/A,Y","band"
"Springfield","MATUKEVMA1",2015-06-20,"BCCH","2720-99680","Y/G,A","band"
"Springfield","MATUKEVMA1",2015-06-20,"CARW","2571-83130","A/P,R","band"
"Springfield",NA,2015-06-22,"BCCH","2750-35097","PK/W,A/G","band"
"Springfield",NA,2015-06-22,"GRCA","2651-17095","BU,PK/A","band"
"Springfield",NA,2015-06-22,"HOWR","2750-35066","O,A/G","band"
"Springfield",NA,2015-06-22,"NOCA","2651-17096","O,O/A","band"
"Springfield",NA,2015-06-22,"SOSP","2291-44247","R/AR","band"
"Springfield","LAMBJANMA1",2015-06-23,"GRCA","2651-43270","Y/A,G","band"
"Springfield","LAMBJANMA1",2015-06-23,"HOWR","2720-99683","A/G,G","band"
"Springfield","LAMBJANMA1",2015-06-23,"HOWR","2720-99685","A/P,Y","band"
"Springfield","LAMBJANMA1",2015-06-23,"HOWR","2720-99684","BK/A,W","band"
"Springfield","LAMBJANMA1",2015-06-23,"NOCA","2651-43271","A/G,R","band"
"Springfield","LAMBJANMA1",2015-06-23,"NOMO","1352-63559","A/BU,G","band"
"Springfield","LAMBJANMA1",2015-06-23,"SOSP","2571-83131","BU/W,A","band"
"Springfield",NA,2015-06-23,"CARW","2291-44249","A/Y,G","band"
"Springfield",NA,2015-06-23,"GRCA","2651-17098","O,A/G","band"
"Springfield",NA,2015-06-23,"GRCA","2651-17097","PK/W,A","band"
"Springfield",NA,2015-06-23,"NOCA","2651-17099","BU,A/Y","band"
"Springfield",NA,2015-06-23,"SOSP","2291-44248","A,P/O","band"
"Springfield","CONZBRIMA1",2015-06-24,"AMRO","1212-27611","R/AR","band"
"Springfield","CONZBRIMA1",2015-06-24,"CARW","2291-44250","BU,R/A","band"
"Springfield","TOUCWENMA1",2015-06-24,"AMRO","1352-63560","R,R/A","band"
"Springfield","TOUCWENMA1",2015-06-24,"GRCA","2651-43272","PK,A/R","band"
"Springfield","TOUCWENMA1",2015-06-24,"HOWR","2720-99686","A/Y,W","band"
"Springfield","TOUCWENMA1",2015-06-24,"SOSP","2571-83132","A/Y,W","band"
"Springfield","GRIFRACMA1",2015-06-25,"AMRO","1352-63561","A/O,PK","band"
"Springfield","GRIFRACMA1",2015-06-25,"AMRO","1352-63562","Y,A/R","band"
"Springfield","GRIFRACMA1",2015-06-25,"BCCH","2720-99687","BU/A,R","band"
"Springfield","GRIFRACMA1",2015-06-25,"GRCA","2651-43273","A/PK,BU","band"
"Springfield","GRIFRACMA1",2015-06-25,"GRCA","2651-43275","A/W,PK","band"
"Springfield","GRIFRACMA1",2015-06-25,"NOCA","2651-43276","A,W/W","band"
"Springfield","GRIFRACMA1",2015-06-25,"NOCA","2651-43274","A/BU,BU","band"
"Springfield","GRIFRACMA1",2015-06-25,"RBWO","1352-63563","-,A","band"
"Springfield",NA,2015-06-25,"GRCA","2651-17098","O,A/G","resight-participant"
"Springfield","SHERALEMA1",2015-06-27,"BCCH","2720-99691","A,P/P","band"
"Springfield","SHERALEMA1",2015-06-27,"BCCH","2720-99689","A/Y,W","band"
